Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Abundance_Young_transformed,Abundance_Old_transformed,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence
A0A087WTA8,Collagen alpha-2(I) chain OS=Homo sapiens GN=COL1A2 PE=1 SV=1,COL1A2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,9746025.348132012,7616448.234505519,23.216382692148677,22.86068714372627,3.154027063553522,3.1832498428283116,0.029222779274789445,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL1A2,Collagens,Core matrisome,exact_gene,100
A0A087WTI1,Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1,RAB1B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,12194.92357427963,23814.157224397848,13.574111394393707,14.539592452757383,0.101821371725097,0.33762591578339524,0.23580454405829823,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WTZ4,Uncharacterized protein (Fragment) OS=Homo sapiens PE=1 SV=1,1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6350.479985993149,17050.247826227536,12.632877084369117,14.057589700431588,-0.19612095220330616,0.17279200680163373,0.3689129590049399,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WU02,Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Homo sapiens GN=ERGIC2 PE=1 SV=1,ERGIC2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1978.5213090101936,1513.4567436273974,10.950935882334651,10.564584656690744,-0.7285297956845732,-1.021735768557711,-0.2932059728731379,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WU08,Haptoglobin OS=Homo sapiens GN=HP PE=1 SV=1,HP,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,771.1382520739425,1470.6322126556936,9.59271537628887,10.523201445679247,-1.1584667090211889,-1.035887879524562,0.1225788294966268,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WU70,Carbohydrate sulfotransferase 13 OS=Homo sapiens GN=CHST13 PE=1 SV=1,CHST13,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2774.279415370573,3366.496259815267,11.43841731409822,11.71746062798917,-0.5742203436122314,-0.6274785739601624,-0.05325823034793098,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUA0,Fibrinogen alpha chain OS=Homo sapiens GN=FGA PE=1 SV=1,FGA,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,17800.525209369367,13746.652388538769,14.119713234096556,13.746897658072076,0.274528505676081,0.0665424395854075,-0.2079860660906735,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,FGA,ECM Glycoproteins,Core matrisome,exact_gene,100
A0A087WUA5,EH domain-containing protein 4 OS=Homo sapiens GN=EHD4 PE=1 SV=1,EHD4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,11438.527592197424,12994.054586869544,13.481739855226387,13.665675073539678,0.0725816906475596,0.038766174737385695,-0.0338155159101739,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUB9,Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=1 SV=1,CTNNBL1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,505639.1995823977,466594.9703363413,18.947751640152603,18.831814322262822,1.8028163797956938,1.805467552690422,0.002651172894728271,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUC6,Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=1,SPCS2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2053.9151626597736,1357.1848368625924,11.004863118015992,10.407464115554722,-0.7114594384411004,-1.0754673973747904,-0.36400795893369,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUD3,Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=1 SV=1,OSTC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1574.5594857789008,3640.897793623197,10.621648509482869,11.830474719689084,-0.8327638254716677,-0.5888303413203442,0.24393348415132354,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUF0,Docosahexaenoic acid omega-hydroxylase CYP4F3 OS=Homo sapiens GN=CYP4F3 PE=1 SV=1,CYP4F3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,536.1855519212346,769.8461586573827,9.069276692507515,9.590299153302823,-1.3241582230457543,-1.3549191107954441,-0.03076088774968988,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUF6,Fibroblast growth factor OS=Homo sapiens GN=FGF2 PE=1 SV=1,FGF2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1492.7247605161613,3773.316268442102,10.544698620727322,11.881999603147756,-0.85712187153701,-0.571210010504096,0.285911861032914,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,FGF2,Secreted Factors,Matrisome-associated,exact_gene,100
A0A087WUK2,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=1,HNRNPDL,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,23509.148738347703,26116.20792346433,14.520996045864834,14.672713052456833,0.40155227884010963,0.3831501139515113,-0.01840216488859836,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUL0,Triokinase/FMN cyclase OS=Homo sapiens GN=TKFC PE=1 SV=1,TKFC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6832.1743833607825,8933.969243706757,12.738340229680343,13.125247047837291,-0.16273719826640945,-0.14604784047306874,0.016689357793340714,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUM3,BTB/POZ domain-containing protein KCTD14 OS=Homo sapiens GN=KCTD14 PE=1 SV=1,KCTD14,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1590.743295907116,1427.365186771949,10.636391972564109,10.480149161640792,-0.8280968667703189,-1.0506107752640763,-0.2225139084937574,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUQ6,Glutathione peroxidase OS=Homo sapiens GN=GPX1 PE=1 SV=1,GPX1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4239.694095182486,15784.475702274529,12.050084701743918,13.946310117106995,-0.3806005392708307,0.13473693632590272,0.5153374755967335,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUS0,40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1,RPS24,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,671.6029158492003,757.4904875114461,9.39361122298365,9.566987277028682,-1.2214919871137446,-1.3628912389076266,-0.14139925179388202,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUT0,Myelin expression factor 2 OS=Homo sapiens GN=MYEF2 PE=1 SV=1,MYEF2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,8872.481246784793,9815.70154839237,13.11528449878858,13.261022639227317,-0.0434176512275142,-0.09961569591551858,-0.056198044688004385,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUY4,Cytochrome P450 4A22 OS=Homo sapiens GN=CYP4A22 PE=1 SV=1,CYP4A22,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6445.767099226043,3680.83114490948,12.65436014920045,11.84620774839832,-0.18932061121192784,-0.583450005607006,-0.39412939439507816,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUZ3,"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=1",SPTBN1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,9946.618911946212,13870.858013258658,13.280135524386552,13.759873416453095,0.00876499569210068,0.07097985195624097,0.06221485626414029,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WUZ8,"28S ribosomal protein S34, mitochondrial OS=Homo sapiens GN=MRPS34 PE=1 SV=1",MRPS34,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2359.67496727937,2240.86549542654,11.204983700487494,11.130484008433372,-0.6481124155240253,-0.8282111428416054,-0.18009872731758003,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WV24,Aromatic-L-amino-acid decarboxylase OS=Homo sapiens GN=DDC PE=1 SV=1,DDC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,70567.17313924343,38530.76223922491,16.106730041700512,15.233760548304566,0.9035072828382229,0.5750155160032029,-0.32849176683502,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WV68,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1,TARDBP,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,41558.429572988265,63738.4395549048,15.34288823211042,15.959898713461039,0.6617175377778212,0.8233381482828692,0.16162061050504806,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WV90,Dystrophin OS=Homo sapiens GN=DMD PE=1 SV=1,DMD,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,256494.754934994,226997.3634589837,17.968575423524847,17.792322370904017,1.492863762885805,1.449985097723574,-0.042878665162231044,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WVA8,Testis-expressed sequence 2 protein OS=Homo sapiens GN=TEX2 PE=1 SV=1,TEX2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,34356.566339217934,32583.58479407667,15.068340228753197,14.991901991218722,0.5748109415361086,0.4923054252562483,-0.08250551627986025,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WVD1,Leukocyte receptor cluster member 9 OS=Homo sapiens GN=LENG9 PE=1 SV=1,LENG9,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,16088.0150349635,22352.280702409433,13.973788386924081,14.448198965130482,0.22833683201691693,0.3063714348736353,0.07803460285671834,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WVQ6,Clathrin heavy chain OS=Homo sapiens GN=CLTC PE=1 SV=1,CLTC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,730044.848329977,566427.4659194824,19.477627545390046,19.111534244463876,1.970545559362029,1.9011253637174201,-0.06942019564460877,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WVT8,Kielin/chordin-like protein OS=Homo sapiens GN=KCP PE=1 SV=1,KCP,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,5319.909003012803,6613.245958216066,12.377457015748316,12.691360979435277,-0.27697271038118787,-0.2944269448709849,-0.01745423448979705,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,KCP,ECM Glycoproteins,Core matrisome,exact_gene,100
A0A087WVZ9,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=1",POLR2E,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,95160.00511414628,84254.24992488457,16.53808288949594,16.36247896263472,1.0400495534891374,0.961011379047528,-0.07903817444160943,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WW63,Voltage-dependent P/Q-type calcium channel subunit alpha-1A OS=Homo sapiens GN=CACNA1A PE=1 SV=1,CACNA1A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,377484.5510760037,491064.434562516,18.526061898238932,18.905555751174365,1.6693329099047107,1.8306854335484435,0.16135252364373276,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WW83,Probable G-protein-coupled receptor 179 OS=Homo sapiens GN=GPR179 PE=1 SV=1,GPR179,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,399071.342492857,350040.54799981037,18.60629077149938,18.41716664659672,1.6947288997138275,1.6636675382704882,-0.031061361443339264,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WW88,Charged multivesicular body protein 2b (Fragment) OS=Homo sapiens GN=CHMP2B PE=1 SV=1,CHMP2B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4075.6024823901266,5388.582561176029,11.993151568286457,12.395957821045599,-0.3986223962199241,-0.3954480637089476,0.003174332510976541,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWA3,Kinesin-like protein OS=Homo sapiens GN=KIF1B PE=1 SV=1,KIF1B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4302.0004330542,1002.0110503061604,12.071127270141226,9.970121785062908,-0.37393963489989634,-1.225028464298809,-0.8510888293989126,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWE2,DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2A PE=1 SV=1,POLR2A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,158407.57060868884,56246.7945963974,17.273290868188628,15.779508910773071,1.272775423561469,0.7616489646132116,-0.5111264589482574,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWI6,DDB1- and CUL4-associated factor 7 (Fragment) OS=Homo sapiens GN=DCAF7 PE=1 SV=4,DCAF7,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,14079.010920793866,21914.431443433965,13.781360832513938,14.419659460655943,0.1674249930218856,0.296611577569416,0.12918658454753038,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWM1,Mucin-1 OS=Homo sapiens GN=MUC1 PE=1 SV=1,MUC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3415.0652145697836,8862.009274825125,11.738119801727736,13.113580907680559,-0.479351239606526,-0.15003739338637562,0.32931384622015036,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,MUC1,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100
A0A087WWS1,THO complex subunit 1 OS=Homo sapiens GN=THOC1 PE=1 SV=1,THOC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,16301.1219442325,15992.682956858522,13.99277214272828,13.965214574263692,0.23434603106645474,0.14120182797907413,-0.09314420308738061,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWT4,Tetraspanin OS=Homo sapiens GN=TSPAN10 PE=1 SV=1,TSPAN10,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3643.669650144487,1483.2366149723505,11.831572340449773,10.535505387426689,-0.4497693743182479,-1.031680213065546,-0.5819108387472981,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WWY8,Cilia- and flagella-associated protein 99 OS=Homo sapiens GN=CFAP99 PE=4 SV=1,CFAP99,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1562.4829426582237,3783.423883593776,10.610547764445265,11.885857974953867,-0.8362777026631547,-0.5698905356586986,0.2663871670044561,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WX08,Gamma-adducin OS=Homo sapiens GN=ADD3 PE=1 SV=1,ADD3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,143507.45573543038,936091.85487766,17.130776219617722,19.83629211816346,1.2276632287160154,2.1489759679116136,0.9213127391955982,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WX99,Cadherin-4 OS=Homo sapiens GN=CDH4 PE=1 SV=1,CDH4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,246.37552972948473,1273.232131649638,7.950558986435213,10.315412407368825,-1.6782818983273384,-1.1069469746500546,0.5713349236772838,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WXF0,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1,MECP2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,130094.3861518505,251135.43483954,16.989210272050723,17.938111824229498,1.1828513397336258,1.4998417538609026,0.3169904141272768,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WXF6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens GN=NDUFS7 PE=1 SV=1",NDUFS7,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2569.21399490816,3159.119292754464,11.327672767248588,11.62576330503182,-0.6092758949232705,-0.6588369595986056,-0.049561064675335054,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WXM2,Glutathione S-transferase OS=Homo sapiens GN=GSTA3 PE=1 SV=1,GSTA3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,8399.285395878747,8753.76476943385,13.036222628294503,13.095852700267763,-0.0684442330023712,-0.1561000345497096,-0.08765580154733842,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WXV4,Hepatocyte nuclear factor 4-alpha OS=Homo sapiens GN=HNF4A PE=1 SV=1,HNF4A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2684.1704317909503,8819.229342967292,11.39079794579502,13.106600453785006,-0.58929398160561,-0.1524245488466274,0.4368694327589826,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WY00,Unconventional myosin-Va OS=Homo sapiens GN=MYO5A PE=1 SV=1,MYO5A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2168.7198695934535,2452.9780815902036,11.083293074411822,11.260906647875482,-0.6866328854507335,-0.7836095853292723,-0.09697669987853874,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WY71,AP-2 complex subunit mu OS=Homo sapiens GN=AP2M1 PE=1 SV=1,AP2M1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,59086.15651665931,48637.63662305687,15.850556952534642,15.569815169089134,0.8224171603245173,0.689938504529755,-0.13247865579476226,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYA1,Unconventional myosin-XV OS=Homo sapiens GN=MYO15A PE=4 SV=1,MYO15A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,228656.507256791,145741.254641175,17.802828760755734,17.1530596889934,1.4403976071551277,1.2313718922656345,-0.20902571488949317,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYC5,Ig gamma-1 chain C region OS=Homo sapiens GN=IGHG1 PE=1 SV=1,IGHG1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,94508.84720372775,70644.70203296386,16.528177034511245,16.108314171611227,1.0369139118925614,0.8740928379649707,-0.1628210739275907,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYD8,Amine oxidase OS=Homo sapiens GN=AOC1 PE=1 SV=1,AOC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,21967.34621871074,11278.377934768934,14.423138647040814,13.461399883884472,0.37057608034341916,-0.03109126457470185,-0.401667344918121,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYG8,Alpha-internexin OS=Homo sapiens GN=INA PE=1 SV=1,INA,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,15585.172349532504,10793.08338943383,13.927979054194862,13.397953117521826,0.21383615040598386,-0.05278860647024872,-0.26662475687623255,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYS1,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens GN=UGP2 PE=1 SV=1,UGP2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3477.52629951299,11437.8422493917,11.764260512951905,13.481653420688064,-0.4710765473558081,-0.02416501856068422,0.4469115287951239,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WYT3,Prostaglandin E synthase 3 OS=Homo sapiens GN=PTGES3 PE=1 SV=1,PTGES3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,101569.39964565006,71425.76131229603,16.632120497546744,16.12417708656248,1.0698166191187286,0.8795175918001789,-0.19029902731854975,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
