Study_ID,Tissue,Protein,Compartment_A,Compartment_B,Delta_A,Delta_B,Product,Divergence,Pattern
Schuler_2021,Skeletal_muscle_EDL,Clu,EDL,Gastrocnemius,0.3478847487036591,0.1202494313824994,0.0418329432182587,0.2276353173211597,No_change
Schuler_2021,Skeletal_muscle_EDL,Cma1,EDL,Gastrocnemius,0.2156075798804886,0.4417062596801825,0.09523521766770679,0.22609867979969392,No_change
Schuler_2021,Skeletal_muscle_EDL,Cnp,EDL,Gastrocnemius,0.0778784907077769,-0.1444131896393852,-0.011246681247411284,0.22229168034716212,No_change
Schuler_2021,Skeletal_muscle_EDL,Col12a1,EDL,Gastrocnemius,0.2480997969487005,-0.0409841885768147,-0.010168168864014976,0.2890839855255152,No_change
Schuler_2021,Skeletal_muscle_EDL,Col14a1,EDL,Gastrocnemius,-1.464328858586258,-1.4782751355876875,2.164680941971564,0.013946277001429586,Both_DOWN (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Col15a1,EDL,Gastrocnemius,-0.3902770547665438,-0.6401544918459223,0.24983760967320004,0.24987743707937854,Mixed
Schuler_2021,Skeletal_muscle_EDL,Col1a1,EDL,Gastrocnemius,-0.0283327633254113,-0.0308286835821203,0.0008734617955662074,0.002495920256709,No_change
Schuler_2021,Skeletal_muscle_EDL,Col1a2,EDL,Gastrocnemius,-0.0342442302247034,0.1325793643449171,-0.004540078275672175,0.1668235945696205,No_change
Schuler_2021,Skeletal_muscle_EDL,Col2a1,EDL,Gastrocnemius,0.5067423090557921,0.3313776507411627,0.16792307590606062,0.17536465831462938,Mixed
Schuler_2021,Skeletal_muscle_EDL,Col3a1,EDL,Gastrocnemius,-0.6501938786452618,0.0371730748008998,-0.024169705685967484,0.6873669534461616,Mixed
Schuler_2021,Skeletal_muscle_EDL,Col4a1,EDL,Gastrocnemius,0.3714213106311316,0.5529896317456738,0.20539213378840498,0.18156832111454224,Mixed
Schuler_2021,Skeletal_muscle_EDL,Col4a2,EDL,Gastrocnemius,0.2162830763674895,0.5930936054073735,0.12827610955139265,0.37681052903988405,Mixed
Schuler_2021,Skeletal_muscle_EDL,Col5a2,EDL,Gastrocnemius,0.1560937806379471,0.4801645849010781,0.07495070538565982,0.324070804263131,No_change
Schuler_2021,Skeletal_muscle_EDL,Col6a1,EDL,Gastrocnemius,-0.218043195321709,0.0628687437600276,-0.013708101775298171,0.2809119390817366,No_change
Schuler_2021,Skeletal_muscle_EDL,Col6a2,EDL,Gastrocnemius,-0.1846139564487892,0.0983732592700521,-0.018161076602606845,0.2829872157188413,No_change
Schuler_2021,Skeletal_muscle_EDL,Col6a6,EDL,Gastrocnemius,-0.0880768761336829,0.012932229411194,-0.001139030367982105,0.1010091055448769,No_change
Schuler_2021,Skeletal_muscle_EDL,Comp,EDL,Gastrocnemius,0.517200788463849,0.2440471735005481,0.12622139055685724,0.2731536149633009,Mixed
Schuler_2021,Skeletal_muscle_EDL,Copa,EDL,Gastrocnemius,-0.2020055315588498,-0.3165456138839437,0.06394396499524847,0.11454008232509391,No_change
Schuler_2021,Skeletal_muscle_EDL,Cp,EDL,Gastrocnemius,0.178858106597492,0.2723126469972929,0.048705324444487025,0.09345454039980092,No_change
Schuler_2021,Skeletal_muscle_EDL,Cpa3,EDL,Gastrocnemius,0.1998129475936587,0.4261466344611309,0.08514961513879597,0.22633368686747218,No_change
Schuler_2021,Skeletal_muscle_EDL,Cpe,EDL,Gastrocnemius,-0.2238913893166577,-0.1319271126566187,0.029537344541225575,0.09196427666003901,No_change
Schuler_2021,Skeletal_muscle_EDL,Cst3,EDL,Gastrocnemius,0.0157332767242012,-0.1291461164650477,-0.0020318915882005122,0.1448793931892489,No_change
Schuler_2021,Skeletal_muscle_EDL,Cstb,EDL,Gastrocnemius,0.4523553704540564,0.4993180405873261,0.22586919722427345,0.04696267013326971,No_change
Schuler_2021,Skeletal_muscle_EDL,Ctsb,EDL,Gastrocnemius,0.1989012565383777,0.4093422138612903,0.08141868069121197,0.21044095732291263,No_change
Schuler_2021,Skeletal_muscle_EDL,Ctsd,EDL,Gastrocnemius,0.4493160546566899,0.3851892058295356,0.1730716942596706,0.0641268488271543,No_change
Schuler_2021,Skeletal_muscle_EDL,Ctsl,EDL,Gastrocnemius,-0.2661614391813251,-0.0835154318194976,0.022228587526927315,0.1826460073618275,No_change
Schuler_2021,Skeletal_muscle_EDL,Ctsz,EDL,Gastrocnemius,-0.2997784291529557,0.1508999381469256,-0.045236546416963536,0.4506783672998813,No_change
Schuler_2021,Skeletal_muscle_EDL,Dag1,EDL,Gastrocnemius,0.0360799914179522,-0.0651154913131103,-0.0023493663677527604,0.10119548273106249,No_change
Schuler_2021,Skeletal_muscle_EDL,Dbi,EDL,Gastrocnemius,0.1823509774437139,0.1247893230530055,0.02275545503325493,0.0575616543907084,No_change
Schuler_2021,Skeletal_muscle_EDL,Dcn,EDL,Gastrocnemius,-0.1748864685030118,-0.220477593607665,0.03855854773008674,0.04559112510465321,No_change
Schuler_2021,Skeletal_muscle_EDL,Ddt,EDL,Gastrocnemius,0.0104520860037784,0.0996347941819566,0.0010413914377585703,0.0891827081781782,No_change
Schuler_2021,Skeletal_muscle_EDL,Dhrs11,EDL,Gastrocnemius,0.4707159477307081,-0.0060117753451234,-0.0028298385291238657,0.4767277230758315,No_change
Schuler_2021,Skeletal_muscle_EDL,Dhrs7c,EDL,Gastrocnemius,-0.1297971814954958,-0.8047939869655678,0.10445999119265348,0.674996805470072,Mixed
Schuler_2021,Skeletal_muscle_EDL,Dlg1,EDL,Gastrocnemius,-0.0549395256395728,-0.2414026985067271,0.013262549744072396,0.1864631728671543,No_change
Schuler_2021,Skeletal_muscle_EDL,Dnajb11,EDL,Gastrocnemius,-0.1505345384319834,-0.0375631841819106,0.005654556592859491,0.11297135425007279,No_change
Schuler_2021,Skeletal_muscle_EDL,Dnajc8,EDL,Gastrocnemius,-0.0071493279188074,-0.0026984104232306,1.929182097520342e-05,0.0044509174955768005,No_change
Schuler_2021,Skeletal_muscle_EDL,Dnpep,EDL,Gastrocnemius,0.1747059865603726,-0.0754070907704425,-0.013174070186697723,0.2501130773308151,No_change
Schuler_2021,Skeletal_muscle_EDL,Dpep1,EDL,Gastrocnemius,-0.0229468422712528,0.0369092433407335,-0.0008469505852910994,0.0598560856119863,No_change
Schuler_2021,Skeletal_muscle_EDL,Dpp4,EDL,Gastrocnemius,-0.8058558967915928,-0.5284844038533145,0.42588227320758304,0.27737149293827823,Both_DOWN (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Dpp7,EDL,Gastrocnemius,-0.0178039672984293,-0.0108400570252484,0.0001929960207906313,0.006963910273180898,No_change
Schuler_2021,Skeletal_muscle_EDL,Dpt,EDL,Gastrocnemius,0.2730530183231533,0.4206263486883894,0.11485329409561186,0.14757333036523607,No_change
Schuler_2021,Skeletal_muscle_EDL,Dpysl3,EDL,Gastrocnemius,-0.8692163096636067,-0.3512896302851738,0.30534667605957155,0.517926679378433,Mixed
Schuler_2021,Skeletal_muscle_EDL,Ecm1,EDL,Gastrocnemius,-0.1554226197379546,0.0056632278964505,-0.0008801937158394025,0.1610858476344051,No_change
Schuler_2021,Skeletal_muscle_EDL,Ehd2,EDL,Gastrocnemius,-0.0878698061504919,-0.1488246594117503,0.013077193972923479,0.06095485326125839,No_change
Schuler_2021,Skeletal_muscle_EDL,Entpd1,EDL,Gastrocnemius,-0.236015312985095,0.0028870747988291,-0.0006813938622570303,0.23890238778392411,No_change
Schuler_2021,Skeletal_muscle_EDL,Entpd2,EDL,Gastrocnemius,-0.1422583595246076,-0.0334782598561159,0.004762562326869574,0.10878009966849171,No_change
Schuler_2021,Skeletal_muscle_EDL,Epdr1,EDL,Gastrocnemius,-0.2143142060687125,-0.4089505884132778,0.08764392067712444,0.19463638234456532,No_change
Schuler_2021,Skeletal_muscle_EDL,Epx,EDL,Gastrocnemius,-1.729064634342519,-0.6606337865143868,1.1422785165138118,1.0684308478281321,Both_DOWN (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Erap1,EDL,Gastrocnemius,0.0004207350398151,0.043044060193618,1.811014437936543e-05,0.0426233251538029,No_change
Schuler_2021,Skeletal_muscle_EDL,F13a1,EDL,Gastrocnemius,-0.3138275490222679,-0.1654537501264992,0.051923944878741995,0.14837379889576868,No_change
Schuler_2021,Skeletal_muscle_EDL,F2,EDL,Gastrocnemius,0.1874263329035564,0.070950279694108,0.013297950741548324,0.1164760532094484,No_change
Schuler_2021,Skeletal_muscle_EDL,Fabp3,EDL,Gastrocnemius,0.1756453151455379,0.301495742035149,0.05295631462480155,0.1258504268896111,No_change
Schuler_2021,Skeletal_muscle_EDL,Fabp5,EDL,Gastrocnemius,0.1885922733074437,-0.3506874053814982,-0.0661369350011858,0.5392796786889419,No_change
Schuler_2021,Skeletal_muscle_EDL,Fam213a,EDL,Gastrocnemius,0.5298787128465458,0.525326899752546,0.27835954146454545,0.004551813093999768,Both_UP (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Fastkd2,EDL,Gastrocnemius,0.0261047344169647,0.0715608919118504,0.001868078077999972,0.0454561574948857,No_change
Schuler_2021,Skeletal_muscle_EDL,Fbln1,EDL,Gastrocnemius,-0.0486990346949683,0.0241901711841885,-0.0011780379857760182,0.0728892058791568,No_change
Schuler_2021,Skeletal_muscle_EDL,Fbln2,EDL,Gastrocnemius,-0.3356922321677358,0.1002304622858674,-0.03364658761594689,0.4359226944536032,No_change
Schuler_2021,Skeletal_muscle_EDL,Fbln5,EDL,Gastrocnemius,-1.0698109232932342,-0.4896480113855033,0.5238307911490213,0.580162911907731,Mixed
Schuler_2021,Skeletal_muscle_EDL,Fbn1,EDL,Gastrocnemius,-0.496284487252095,0.1595445806821785,-0.07917950041770545,0.6558290679342735,No_change
Schuler_2021,Skeletal_muscle_EDL,Fbn2,EDL,Gastrocnemius,-0.5930954597975421,0.0340652611761245,-0.02020395174037692,0.6271607209736666,Mixed
Schuler_2021,Skeletal_muscle_EDL,Fetub,EDL,Gastrocnemius,0.1342161339022808,0.0812867978524882,0.010909999745057186,0.052929336049792594,No_change
Schuler_2021,Skeletal_muscle_EDL,Fga,EDL,Gastrocnemius,-0.2295821622687378,-0.2226011693739287,0.051105257788416084,0.006980992894809079,No_change
Schuler_2021,Skeletal_muscle_EDL,Fgb,EDL,Gastrocnemius,-0.2955496131571641,-0.3476487212776254,0.10274744508818495,0.05209910812046131,No_change
Schuler_2021,Skeletal_muscle_EDL,Fgg,EDL,Gastrocnemius,-0.4057900502222858,-0.1928146551351846,0.07824226859089928,0.21297539508710123,No_change
Schuler_2021,Skeletal_muscle_EDL,Fmod,EDL,Gastrocnemius,-0.2593496701662167,-0.4204614495407372,0.10904653825599955,0.16111177937452054,No_change
Schuler_2021,Skeletal_muscle_EDL,Fn1,EDL,Gastrocnemius,-0.4587062497573124,-0.2866192892621252,0.13147405928553577,0.17208696049518718,No_change
Schuler_2021,Skeletal_muscle_EDL,Fth1,EDL,Gastrocnemius,0.7277436126281067,0.7842387302727265,0.5707247267315534,0.056495117644619786,Both_UP (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Gars,EDL,Gastrocnemius,0.056202268974819,-0.1446627290628502,-0.008130373609421673,0.2008649980376692,No_change
Schuler_2021,Skeletal_muscle_EDL,Gbp2,EDL,Gastrocnemius,0.1792814120552266,-0.1611488831791387,-0.02889099932747874,0.3404302952343653,No_change
Schuler_2021,Skeletal_muscle_EDL,Gc,EDL,Gastrocnemius,-0.0574089262869705,0.1058303356759436,-0.006075605939745591,0.1632392619629141,No_change
Schuler_2021,Skeletal_muscle_EDL,Gfer,EDL,Gastrocnemius,0.055180175664133,0.2103273157440805,0.011605898229723927,0.1551471400799475,No_change
Schuler_2021,Skeletal_muscle_EDL,Glg1,EDL,Gastrocnemius,-0.3575390802590066,-0.2473231053144753,0.08842767560093892,0.11021597494453131,No_change
Schuler_2021,Skeletal_muscle_EDL,Gpc1,EDL,Gastrocnemius,0.308593827047279,-0.0938199355518641,-0.028952252965278813,0.4024137625991431,No_change
Schuler_2021,Skeletal_muscle_EDL,Gpi1,EDL,Gastrocnemius,-0.1177229375103081,0.0857871556425614,-0.010099115962896331,0.2035100931528695,No_change
Schuler_2021,Skeletal_muscle_EDL,Gpt,EDL,Gastrocnemius,0.1577974358209066,0.0198682434542256,0.0031351578713423116,0.137929192366681,No_change
Schuler_2021,Skeletal_muscle_EDL,Gpx3,EDL,Gastrocnemius,0.3883430383211593,0.351877003259866,0.13664898456128083,0.03646603506129331,No_change
Schuler_2021,Skeletal_muscle_EDL,Gpx7,EDL,Gastrocnemius,-0.2045100731575236,0.0898443987789456,-0.018374084567075885,0.2943544719364692,No_change
Schuler_2021,Skeletal_muscle_EDL,Gsn,EDL,Gastrocnemius,-0.2853844177338848,-0.2741555505610984,0.07823972216539168,0.011228867172786372,No_change
Schuler_2021,Skeletal_muscle_EDL,Gstm1,EDL,Gastrocnemius,0.2487653797871097,0.0207427801752996,0.005160085588148935,0.2280225996118101,No_change
Schuler_2021,Skeletal_muscle_EDL,Gstm2,EDL,Gastrocnemius,0.7397982406411137,0.5388215761215689,0.39861925403420856,0.20097666451954477,Both_UP (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Gstm5,EDL,Gastrocnemius,0.1910746889972914,-0.1665041856674568,-0.031814735493156575,0.35757887466474825,No_change
Schuler_2021,Skeletal_muscle_EDL,Gsto1,EDL,Gastrocnemius,0.111749841239618,0.1202033324732269,0.013432703320356124,0.008453491233608904,No_change
Schuler_2021,Skeletal_muscle_EDL,Hc,EDL,Gastrocnemius,0.22657712289026,0.1520811078569701,0.034458099864195596,0.0744960150332899,No_change
Schuler_2021,Skeletal_muscle_EDL,Hdgf,EDL,Gastrocnemius,0.0251060837413679,0.0181361748141544,0.0004553283236322478,0.006969908927213497,No_change
Schuler_2021,Skeletal_muscle_EDL,Hdlbp,EDL,Gastrocnemius,-0.4168123082336314,-0.3672064612063916,0.15305617269373953,0.0496058470272398,No_change
Schuler_2021,Skeletal_muscle_EDL,Hexb,EDL,Gastrocnemius,0.195107898185497,0.326564967267929,0.06371540438466125,0.131457069082432,No_change
Schuler_2021,Skeletal_muscle_EDL,Hmgb1,EDL,Gastrocnemius,0.1221792514671543,-0.4067212326768811,-0.04969289576425963,0.5289004841440355,No_change
Schuler_2021,Skeletal_muscle_EDL,Hnrnpa2b1,EDL,Gastrocnemius,-0.17596682741724,-0.2557327188309166,0.045000475199461466,0.07976589141367657,No_change
Schuler_2021,Skeletal_muscle_EDL,Hnrnpm,EDL,Gastrocnemius,-0.0843543718775076,-0.1909104201631133,0.016104128577730484,0.10655604828560569,No_change
Schuler_2021,Skeletal_muscle_EDL,Hp,EDL,Gastrocnemius,2.1475601905932407,1.4205773618473794,3.050775389961401,0.7269828287458613,Both_UP (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Hpx,EDL,Gastrocnemius,0.3231820689939467,0.1768415856388715,0.0571520295309407,0.14634048335507518,No_change
Schuler_2021,Skeletal_muscle_EDL,Hsd17b11,EDL,Gastrocnemius,0.1371860981158633,-0.0353391153183806,-0.004848035341395168,0.1725252134342439,No_change
Schuler_2021,Skeletal_muscle_EDL,Hsp90ab1,EDL,Gastrocnemius,-0.1811044917169466,-0.3661388747118109,0.0663093948024973,0.1850343829948643,No_change
Schuler_2021,Skeletal_muscle_EDL,Hsp90b1,EDL,Gastrocnemius,-0.1627311587924895,0.1837218132584567,-0.029897263567006022,0.3464529720509462,No_change
Schuler_2021,Skeletal_muscle_EDL,Hspa5,EDL,Gastrocnemius,0.200024062834678,0.467540994567627,0.09351944927518287,0.267516931732949,No_change
Schuler_2021,Skeletal_muscle_EDL,Hspa8,EDL,Gastrocnemius,-0.0804053128767792,-0.1867792171055227,0.015018041390249422,0.1063739042287435,No_change
Schuler_2021,Skeletal_muscle_EDL,Hspb6,EDL,Gastrocnemius,0.1653398374036201,0.4867304595385948,0.08047593503950055,0.3213906221349747,No_change
Schuler_2021,Skeletal_muscle_EDL,Hspd1,EDL,Gastrocnemius,-0.021502314055557,-0.1786691423659145,0.003841800011188918,0.1571668283103575,No_change
Schuler_2021,Skeletal_muscle_EDL,Hsph1,EDL,Gastrocnemius,-0.2973288183901139,-0.235704432241586,0.07008172032770342,0.06162438614852789,No_change
Schuler_2021,Skeletal_muscle_EDL,Hyou1,EDL,Gastrocnemius,-0.0978516522888107,0.0106036578311106,-0.001037585439079359,0.1084553101199213,No_change
Schuler_2021,Skeletal_muscle_EDL,Igf2r,EDL,Gastrocnemius,0.0755299929792121,-0.0754620979959252,-0.005699651731828846,0.1509920909751373,No_change
Schuler_2021,Skeletal_muscle_EDL,Igfbp5,EDL,Gastrocnemius,0.1057720470236894,0.4755266127549874,0.05029742324533627,0.369754565731298,No_change
Schuler_2021,Skeletal_muscle_EDL,Ist1,EDL,Gastrocnemius,0.001582748991374,-0.1115136640155955,-0.0001764981392451029,0.1130964130069695,No_change
Schuler_2021,Skeletal_muscle_EDL,Itga6,EDL,Gastrocnemius,0.1849639452775581,-0.2047234297884375,-0.03786645326442256,0.3896873750659956,No_change
Schuler_2021,Skeletal_muscle_EDL,Itgb1,EDL,Gastrocnemius,-0.0281403016290398,-0.2112716099169354,0.005945246828715398,0.1831313082878956,No_change
Schuler_2021,Skeletal_muscle_EDL,Itgb4,EDL,Gastrocnemius,-0.0251408489653228,-0.2137731979518427,0.005374439682541331,0.18863234898651987,No_change
Schuler_2021,Skeletal_muscle_EDL,Itih1,EDL,Gastrocnemius,0.9027432956989918,0.415543629230854,0.375129225358581,0.48719966646813784,Mixed
Schuler_2021,Skeletal_muscle_EDL,Itih3,EDL,Gastrocnemius,0.7191878597904993,0.4884459051875212,0.35128436517524647,0.23074195460297808,Mixed
Schuler_2021,Skeletal_muscle_EDL,Itih4,EDL,Gastrocnemius,0.3429033602413844,0.1567695495956626,0.05375680533988107,0.1861338106457218,No_change
Schuler_2021,Skeletal_muscle_EDL,Kars,EDL,Gastrocnemius,-0.0938886897965461,-0.1549541489708504,0.014548442025411968,0.06106545917430431,No_change
Schuler_2021,Skeletal_muscle_EDL,Kera,EDL,Gastrocnemius,-0.8935951296057976,-0.9930334171205246,0.8873698250747032,0.09943828751472705,Both_DOWN (synergistic)
Schuler_2021,Skeletal_muscle_EDL,Klkb1,EDL,Gastrocnemius,0.0990243008850861,0.1151153433878343,0.011399216400126911,0.016091042502748204,No_change
Schuler_2021,Skeletal_muscle_EDL,Kng1,EDL,Gastrocnemius,0.281932915190389,0.0260939152114283,0.007356733584288816,0.2558389999789607,No_change
Schuler_2021,Skeletal_muscle_EDL,Lama2,EDL,Gastrocnemius,0.0026230373576261,-0.0257532464684548,-6.755172756690937e-05,0.0283762838260809,No_change
