Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young
Randles_2021,Kidney,Glomerular,1535.687860714698,10.58560843242882,2832.0362379886064,11.468133340325185,SERPINA3,SERPINA3,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,G3V3A0,Alpha-1-antichymotrypsin OS=Homo sapiens GN=SERPINA3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.3925837008665943,-0.8520683810705293,-0.459484680203935
Randles_2021,Kidney,Glomerular,11257.764024643686,13.458760838105334,3601.978039037174,11.814974142902305,FBLN5,FBLN5,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,G3V4U0,Fibulin-5 OS=Homo sapiens GN=FBLN5 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.4404395336250429,0.0868594663177094,-0.3535800673073334
Randles_2021,Kidney,Glomerular,2346.934767743813,11.1971766115258,2419.115739539247,11.240860329214229,ELN,ELN,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,G5E950,Elastin OS=Homo sapiens GN=ELN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1233314277757451,-0.6522118079224483,-0.5288803801467031
Randles_2021,Kidney,Glomerular,4043.6111492180366,11.981785292617468,5994.1743473098395,12.549585994321912,MMP13,MMP13,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,G5E971,Collagenase 3 OS=Homo sapiens GN=MMP13 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.266533532878444,-0.3958067044117416,-0.1292731715332976
Randles_2021,Kidney,Glomerular,206.04889261736992,7.693827676376739,84.90522618549767,6.42467399764281,COL12A1,COL12A1,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y4P7,Collagen alpha-1(XII) chain (Fragment) OS=Homo sapiens GN=COL12A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.202374223979397,-1.7970838543306045,-1.9994580783100016
Randles_2021,Kidney,Glomerular,23248.683481081167,14.504923455194511,61318.4682382686,15.904057565565395,AGRN,AGRN,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y5U1,Agrin (Fragment) OS=Homo sapiens GN=AGRN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.4662447959900944,0.4287387248425635,0.8949835208326579
Randles_2021,Kidney,Glomerular,100952.10110610355,16.62332570290392,113179.55577909996,16.78826660141776,COL4A5,COL4A5,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y998,Collagen alpha-5(IV) chain (Fragment) OS=Homo sapiens GN=COL4A5 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0439494820937611,1.121019043288067,1.164968525381828
Randles_2021,Kidney,Glomerular,91527.37330819316,16.48193142005763,104479.93771605556,16.672880224674913,TGFBI,TGFBI,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YAB8,Transforming growth factor-beta-induced protein ig-h3 (Fragment) OS=Homo sapiens GN=TGFBI PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0549240733889284,1.0748122951310335,1.129736368519962
Randles_2021,Kidney,Glomerular,15089.63786233904,13.88136616761314,16473.9543519452,14.00798684743446,MATN2,MATN2,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YBF2,Matrilin-2 (Fragment) OS=Homo sapiens GN=MATN2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0910717758709823,0.224964187649445,0.3160359635204273
Randles_2021,Kidney,Glomerular,7110.042126574896,12.795845287638848,14208.846995877431,13.794603400036037,CTSC,CTSC,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YCY8,Dipeptidyl peptidase 1 (Fragment) OS=Homo sapiens GN=CTSC PE=1 SV=6,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.380658412358244,-0.129777099695965,0.2508813126622791
Randles_2021,Kidney,Glomerular,3682.4393377269066,11.846837767851058,3379.8353617886037,11.723164046970156,ANXA2,ANXA2,100,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YKN4,Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0582932671010718,-0.4399066932215801,-0.3816134261205083
Randles_2021,Kidney,Glomerular,4669.569638209537,12.189382801214231,6789.4956154489,12.729301160436387,PAPLN,PAPLN,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YMM2,Papilin (Fragment) OS=Homo sapiens GN=PAPLN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2535663479062117,-0.3279651651029254,-0.0743988171967137
Randles_2021,Kidney,Glomerular,679.4187412356124,9.41027906845285,783.0222231484104,9.61475073795655,FBN1,FBN1,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YND0,Fibrillin-1 (Fragment) OS=Homo sapiens GN=FBN1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2107606886965916,-1.2361585071320125,-1.0253978184354209
Randles_2021,Kidney,Glomerular,609.9641462367366,9.254943909320906,9183.626690755924,13.165005368835931,COL4A3,COL4A3,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7BXM4,Collagen alpha-3(IV) chain (Fragment) OS=Homo sapiens GN=COL4A3 PE=4 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-1.3455604546771427,-1.2869210445801866,0.058639410096956
Randles_2021,Kidney,Glomerular,14095.584102201943,13.783057989275926,5615.801614498944,12.455533132472157,COL18A1,COL18A1,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7BXV5,Collagen alpha-1(XVIII) chain (Fragment) OS=Homo sapiens GN=COL18A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.3508290411937519,0.1928377031356225,-0.1579913380581294
Randles_2021,Kidney,Glomerular,1858.3681243131864,10.860596713092662,1483.1203446214683,10.535392366883007,ITIH4,ITIH4,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C0L5,Inter-alpha-trypsin inhibitor heavy chain H4 (Fragment) OS=Homo sapiens GN=ITIH4 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0179155075897607,-0.7622039680618158,-0.744288460472055
Randles_2021,Kidney,Glomerular,1317912.9623901232,20.329824759029258,1394933.4467711933,20.41176589529243,COL3A1,COL3A1,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C435,Collagen alpha-1(III) chain (Fragment) OS=Homo sapiens GN=COL3A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0609089206803314,2.332279251148453,2.2713703304681214
Randles_2021,Kidney,Glomerular,117660.9799152,16.8442886924436,182621.71458954268,17.478506693141348,COL18A1,COL18A1,100,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C457,Collagen alpha-1(XVIII) chain (Fragment) OS=Homo sapiens GN=COL18A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1824985806938603,1.1932283363666611,1.3757269170605215
Randles_2021,Kidney,Glomerular,1116.9313076930878,10.126615827856453,1424.77552020827,10.47753114065458,SERPINF1,SERPINF1,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,I3L2R7,Pigment epithelium-derived factor (Fragment) OS=Homo sapiens GN=SERPINF1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2401083836873927,-1.002064231386998,-0.7619558476996051
Randles_2021,Kidney,Glomerular,9907.481487297226,13.274448260478724,2469.106527694923,11.270357546578568,MASP2,MASP2,100,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,O00187,Mannan-binding lectin serine protease 2 OS=Homo sapiens GN=MASP2 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.5465009728600267,0.0266272936645555,-0.5198736791954711
Randles_2021,Kidney,Glomerular,27701.53096666203,14.757730169767818,12627.377513787447,13.624381674005432,MATN2,MATN2,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00339,Matrilin-2 OS=Homo sapiens GN=MATN2 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.3124486518367901,0.5113543437880254,0.1989056919512352
Randles_2021,Kidney,Glomerular,3644852.6062313537,21.797429439896856,5208797.742652349,22.31251926469909,AGRN,AGRN,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00468,Agrin OS=Homo sapiens GN=AGRN PE=1 SV=5,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0398646085936187,2.811883083197682,2.8517476917913007
Randles_2021,Kidney,Glomerular,8495.24468714487,13.052609600221196,12406.239682254234,13.598894565148765,NTN3,NTN3,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00634,Netrin-3 OS=Homo sapiens GN=NTN3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2369916033417379,-0.0458681630092947,0.1911234403324431
Randles_2021,Kidney,Glomerular,4263264.83587825,22.023527586658815,3925417.32717777,21.904414977821578,LAMA5,LAMA5,100,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O15230,Laminin subunit alpha-5 OS=Homo sapiens GN=LAMA5 PE=1 SV=8,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1586336690327576,2.885770512844036,2.7271368438112784
Randles_2021,Kidney,Glomerular,2317.4690870146837,11.178956775528963,513.5391481903966,9.007137037062133,GPC4,GPC4,100,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,O75487,Glypican-4 OS=Homo sapiens GN=GPC4 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.5527610763254615,-0.6581659339056288,-1.2109270102310905
Randles_2021,Kidney,Glomerular,3413.5299783001233,11.73747128495062,2306.6523048715417,11.17221015343526,CCN5,WISP2,80,synonym,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O76076,WNT1-inducible-signaling pathway protein 2 OS=Homo sapiens GN=WISP2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0741951117585172,-0.4756469610066271,-0.5498420727651444
