Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young_log2,Abundance_Old_log2,Zscore_Young,Zscore_Old,Zscore_Delta
A0A087WUB9,Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=1 SV=1,CTNNBL1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,505639.1995823977,466594.9703363413,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.947751640152603,18.831814322262822,1.8031618461933834,1.8058135271216307,0.002651680928247302
A0A087WUC6,Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=1,SPCS2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2053.9151626597736,1357.1848368625924,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.004863118015992,10.407464115554722,-0.7115957725303926,-1.0756734848342608,-0.3640777123038682
A0A087WUD3,Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=1 SV=1,OSTC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1574.5594857789008,3640.897793623197,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.621648509482869,11.830474719689084,-0.8329234046291106,-0.588943176492659,0.2439802281364516
A0A087WUF0,Docosahexaenoic acid omega-hydroxylase CYP4F3 OS=Homo sapiens GN=CYP4F3 PE=1 SV=1,CYP4F3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,536.1855519212346,769.8461586573827,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.069276692507515,9.590299153302823,-1.324411966120431,-1.3551787484543945,-0.03076678233396346
A0A087WUF6,Fibroblast growth factor OS=Homo sapiens GN=FGF2 PE=1 SV=1,FGF2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1492.7247605161613,3773.316268442102,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,FGF2,Secreted Factors,Matrisome-associated,exact_gene,100,10.544698620727322,11.881999603147756,-0.8572861183281194,-0.5713194691638157,0.2859666491643037
A0A087WUK2,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=1,HNRNPDL,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,23509.148738347703,26116.20792346433,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.520996045864834,14.672713052456833,0.4016292266761786,0.3832235354552898,-0.01840569122088881
A0A087WUL0,Triokinase/FMN cyclase OS=Homo sapiens GN=TKFC PE=1 SV=1,TKFC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6832.1743833607825,8933.969243706757,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.738340229680343,13.125247047837291,-0.16276838293628781,-0.1460758270289399,0.016692555907347917
A0A087WUM3,BTB/POZ domain-containing protein KCTD14 OS=Homo sapiens GN=KCTD14 PE=1 SV=1,KCTD14,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1590.743295907116,1427.365186771949,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.636391972564109,10.480149161640792,-0.8282555516173767,-1.0508120995497727,-0.222556547932396
A0A087WUQ6,Glutathione peroxidase OS=Homo sapiens GN=GPX1 PE=1 SV=1,GPX1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4239.694095182486,15784.475702274529,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.050084701743918,13.946310117106995,-0.3806734722099443,0.13476275541904492,0.5154362276289892
A0A087WUS0,40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1,RPS24,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,671.6029158492003,757.4904875114461,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.39361122298365,9.566987277028682,-1.2217260566736423,-1.3631524042331833,-0.14142634755954098
A0A087WUT0,Myelin expression factor 2 OS=Homo sapiens GN=MYEF2 PE=1 SV=1,MYEF2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,8872.481246784793,9815.70154839237,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.11528449878858,13.261022639227317,-0.043425971176086785,-0.0996347848676753,-0.05620881369158851
A0A087WUY4,Cytochrome P450 4A22 OS=Homo sapiens GN=CYP4A22 PE=1 SV=1,CYP4A22,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,6445.767099226043,3680.83114490948,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.65436014920045,11.84620774839832,-0.1893568899535106,-0.5835618097673897,-0.39420491981387906
A0A087WUZ3,"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=1",SPTBN1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,9946.618911946212,13870.858013258658,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.280135524386552,13.759873416453095,0.008766675292708625,0.07099345353765472,0.0622267782449461
A0A087WUZ8,"28S ribosomal protein S34, mitochondrial OS=Homo sapiens GN=MRPS34 PE=1 SV=1",MRPS34,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2359.67496727937,2240.86549542654,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.204983700487494,11.130484008433372,-0.6482366106800037,-0.8283698495869235,-0.1801332389069198
A0A087WV24,Aromatic-L-amino-acid decarboxylase OS=Homo sapiens GN=DDC PE=1 SV=1,DDC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,70567.17313924343,38530.76223922491,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.106730041700512,15.233760548304566,0.9036804182777423,0.5751257038965211,-0.3285547143812212
A0A087WV68,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1,TARDBP,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,41558.429572988265,63738.4395549048,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.34288823211042,15.959898713461039,0.6618443400282479,0.8234959212359859,0.16165158120773804
A0A087WV90,Dystrophin OS=Homo sapiens GN=DMD PE=1 SV=1,DMD,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,256494.754934994,226997.3634589837,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.968575423524847,17.792322370904017,1.4931498343194716,1.4502629524923834,-0.04288688182708822
A0A087WVA8,Testis-expressed sequence 2 protein OS=Homo sapiens GN=TEX2 PE=1 SV=1,TEX2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,34356.566339217934,32583.58479407667,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.068340228753197,14.991901991218722,0.5749210902276506,0.49239976375002525,-0.08252132647762533
A0A087WVD1,Leukocyte receptor cluster member 9 OS=Homo sapiens GN=LENG9 PE=1 SV=1,LENG9,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,16088.0150349635,22352.280702409433,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.973788386924081,14.448198965130482,0.2283805872787954,0.3064301435902561,0.07804955631146071
A0A087WVQ6,Clathrin heavy chain OS=Homo sapiens GN=CLTC PE=1 SV=1,CLTC,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,730044.848329977,566427.4659194824,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,19.477627545390046,19.111534244463876,1.9709231670227454,1.901489668667342,-0.06943349835540347
A0A087WVT8,Kielin/chordin-like protein OS=Homo sapiens GN=KCP PE=1 SV=1,KCP,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,5319.909003012803,6613.245958216066,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,KCP,ECM Glycoproteins,Core matrisome,exact_gene,100,12.377457015748316,12.691360979435277,-0.2770257855393604,-0.2944833647133866,-0.017457579174026183
A0A087WVZ9,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=1",POLR2E,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,95160.00511414628,84254.24992488457,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.53808288949594,16.36247896263472,1.0402488539707002,0.9611955337639921,-0.07905332020670808
A0A087WW63,Voltage-dependent P/Q-type calcium channel subunit alpha-1A OS=Homo sapiens GN=CACNA1A PE=1 SV=1,CACNA1A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,377484.5510760037,491064.434562516,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.526061898238932,18.905555751174365,1.669652797405952,1.8310362403799758,0.16138344297402374
A0A087WW83,Probable G-protein-coupled receptor 179 OS=Homo sapiens GN=GPR179 PE=1 SV=1,GPR179,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,399071.342492857,350040.54799981037,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.60629077149938,18.41716664659672,1.695053653745689,1.6639863401395196,-0.031067313606169433
A0A087WW88,Charged multivesicular body protein 2b (Fragment) OS=Homo sapiens GN=CHMP2B PE=1 SV=1,CHMP2B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4075.6024823901266,5388.582561176029,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.993151568286457,12.395957821045599,-0.39869878261445874,-0.3955238418190058,0.0031749407954529407
A0A087WWA3,Kinesin-like protein OS=Homo sapiens GN=KIF1B PE=1 SV=1,KIF1B,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,4302.0004330542,1002.0110503061604,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.071127270141226,9.970121785062908,-0.37401129143689593,-1.2252632115394992,-0.8512519201026033
A0A087WWE2,DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2A PE=1 SV=1,POLR2A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,158407.57060868884,56246.7945963974,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.273290868188628,15.779508910773071,1.273019320358488,0.7617949163180319,-0.5112244040404562
A0A087WWI6,DDB1- and CUL4-associated factor 7 (Fragment) OS=Homo sapiens GN=DCAF7 PE=1 SV=4,DCAF7,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,14079.010920793866,21914.431443433965,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.781360832513938,14.419659460655943,0.16745707599487758,0.29666841604412936,0.12921134004925178
A0A087WWM1,Mucin-1 OS=Homo sapiens GN=MUC1 PE=1 SV=1,MUC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3415.0652145697836,8862.009274825125,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,MUC1,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100,11.738119801727736,13.113580907680559,-0.4794430957421984,-0.15006614444410551,0.32937695129809286
A0A087WWS1,THO complex subunit 1 OS=Homo sapiens GN=THOC1 PE=1 SV=1,THOC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,16301.1219442325,15992.682956858522,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.99277214272828,13.965214574263692,0.2343909378467973,0.14122888591320754,-0.09316205193358976
A0A087WWT4,Tetraspanin OS=Homo sapiens GN=TSPAN10 PE=1 SV=1,TSPAN10,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3643.669650144487,1483.2366149723505,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.831572340449773,10.535505387426689,-0.4498555618009435,-1.0318779097643167,-0.5820223479633733
A0A087WWY8,Cilia- and flagella-associated protein 99 OS=Homo sapiens GN=CFAP99 PE=4 SV=1,CFAP99,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,1562.4829426582237,3783.423883593776,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.610547764445265,11.885857974953867,-0.8364379551706452,-0.5699997414728002,0.26643821369784504
A0A087WX08,Gamma-adducin OS=Homo sapiens GN=ADD3 PE=1 SV=1,ADD3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,143507.45573543038,936091.85487766,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.130776219617722,19.83629211816346,1.227898480845935,2.1493877674685047,0.9214892866225697
A0A087WX99,Cadherin-4 OS=Homo sapiens GN=CDH4 PE=1 SV=1,CDH4,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,246.37552972948473,1273.232131649638,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,7.950558986435213,10.315412407368825,-1.678603500686969,-1.1071590944133602,0.5714444062736088
A0A087WXF0,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1,MECP2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,130094.3861518505,251135.43483954,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.989210272050723,17.938111824229498,1.1830780047428413,1.500129162458704,0.3170511577158628
A0A087WXF6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens GN=NDUFS7 PE=1 SV=1",NDUFS7,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2569.21399490816,3159.119292754464,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.327672767248588,11.62576330503182,-0.6093926479941751,-0.658963209855508,-0.04957056186133291
A0A087WXM2,Glutathione S-transferase OS=Homo sapiens GN=GSTA3 PE=1 SV=1,GSTA3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,8399.285395878747,8753.76476943385,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.036222628294503,13.095852700267763,-0.06845734869339938,-0.15612994736679928,-0.0876725986733999
A0A087WXV4,Hepatocyte nuclear factor 4-alpha OS=Homo sapiens GN=HNF4A PE=1 SV=1,HNF4A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2684.1704317909503,8819.229342967292,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.39079794579502,13.106600453785006,-0.589406905623434,-0.15245375734528518,0.4369531482781488
A0A087WY00,Unconventional myosin-Va OS=Homo sapiens GN=MYO5A PE=1 SV=1,MYO5A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,2168.7198695934535,2452.9780815902036,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.083293074411822,11.260906647875482,-0.6867644621282756,-0.7837597452588538,-0.09699528313057826
A0A087WY71,AP-2 complex subunit mu OS=Homo sapiens GN=AP2M1 PE=1 SV=1,AP2M1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,59086.15651665931,48637.63662305687,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.850556952534642,15.569815169089134,0.8225747567924435,0.6900707146496865,-0.13250404214275702
A0A087WYA1,Unconventional myosin-XV OS=Homo sapiens GN=MYO15A PE=4 SV=1,MYO15A,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,228656.507256791,145741.254641175,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.802828760755734,17.1530596889934,1.4406736247119691,1.231607855071722,-0.20906576964024715
A0A087WYC5,Ig gamma-1 chain C region OS=Homo sapiens GN=IGHG1 PE=1 SV=1,IGHG1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,94508.84720372775,70644.70203296386,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.528177034511245,16.108314171611227,1.037112611503831,0.8742603368336088,-0.16285227467022212
A0A087WYD8,Amine oxidase OS=Homo sapiens GN=AOC1 PE=1 SV=1,AOC1,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,21967.34621871074,11278.377934768934,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.423138647040814,13.461399883884472,0.3706470923360885,-0.031097222467747758,-0.40174431480383627
A0A087WYG8,Alpha-internexin OS=Homo sapiens GN=INA PE=1 SV=1,INA,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,15585.172349532504,10793.08338943383,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.927979054194862,13.397953117521826,0.21387712696100328,-0.05279872213700253,-0.2666758490980058
A0A087WYS1,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens GN=UGP2 PE=1 SV=1,UGP2,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,3477.52629951299,11437.8422493917,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.764260512951905,13.481653420688064,-0.4711668178457343,-0.024169649205272224,0.4469971686404621
A0A087WYT3,Prostaglandin E synthase 3 OS=Homo sapiens GN=PTGES3 PE=1 SV=1,PTGES3,Kidney_Tubulointerstitial,Tubulointerstitial,Homo sapiens,101569.39964565006,71425.76131229603,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.632120497546744,16.12417708656248,1.0700216237424593,0.8796861301924128,-0.19033549355004653
